Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
java-client,io.appium.java_client.remote,AndroidMobileCapabilityType,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: APP_ACTIVITY; APP_PACKAGE; APP_WAIT_ACTIVITY; APP_WAIT_PACKAGE; APP_WAIT_DURATION; DEVICE_READY_TIMEOUT; ALLOW_TEST_PACKAGES; ANDROID_COVERAGE; ANDROID_COVERAGE_END_INTENT; ENABLE_PERFORMANCE_LOGGING; ANDROID_DEVICE_READY_TIMEOUT; ADB_PORT; ANDROID_DEVICE_SOCKET; ANDROID_INSTALL_TIMEOUT; ANDROID_INSTALL_PATH; AVD; AVD_LAUNCH_TIMEOUT; AVD_READY_TIMEOUT; AVD_ARGS; USE_KEYSTORE; KEYSTORE_PATH; KEYSTORE_PASSWORD; KEY_ALIAS; KEY_PASSWORD; CHROMEDRIVER_EXECUTABLE; CHROMEDRIVER_ARGS; CHROMEDRIVER_EXECUTABLE_DIR; CHROMEDRIVER_CHROME_MAPPING_FILE; CHROMEDRIVER_USE_SYSTEM_EXECUTABLE; CHROMEDRIVER_PORT; CHROMEDRIVER_PORTS; CHROMEDRIVER_DISABLE_BUILD_CHECK; AUTO_WEBVIEW_TIMEOUT; INTENT_ACTION; INTENT_CATEGORY; INTENT_FLAGS; OPTIONAL_INTENT_ARGUMENTS; DONT_STOP_APP_ON_RESET; UNICODE_KEYBOARD; RESET_KEYBOARD; NO_SIGN; IGNORE_UNIMPORTANT_VIEWS; DISABLE_ANDROID_WATCHERS; CHROME_OPTIONS; RECREATE_CHROME_DRIVER_SESSIONS; NATIVE_WEB_SCREENSHOT; ANDROID_SCREENSHOT_PATH; NETWORK_SPEED; GPS_ENABLED; IS_HEADLESS; ADB_EXEC_TIMEOUT; LOCALE_SCRIPT; SKIP_DEVICE_INITIALIZATION; AUTO_GRANT_PERMISSIONS; ANDROID_NATURAL_ORIENTATION; SYSTEM_PORT; REMOTE_ADB_HOST; SKIP_UNLOCK; UNLOCK_TYPE; UNLOCK_KEY; AUTO_LAUNCH; SKIP_LOGCAT_CAPTURE; UNINSTALL_OTHER_PACKAGES; DISABLE_WINDOW_ANIMATION; BUILD_TOOLS_VERSION; ENFORCE_APP_INSTALL; ENSURE_WEBVIEWS_HAVE_PAGES; WEBVIEW_DEVTOOLS_PORT; REMOTE_APPS_CACHE_LIMIT
java-client,io.appium.java_client.remote,AppiumNewSessionCommandPayload,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote,AppiumW3CHttpCommandCodec,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote,AutomationName,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: APPIUM; IOS_XCUI_TEST; ANDROID_UIAUTOMATOR2; ESPRESSO; MAC2; WINDOWS; SAFARI; GECKO; YOUI_ENGINE
java-client,io.appium.java_client.remote,IOSMobileCapabilityType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote,IOSMobileCapabilityType,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: CALENDAR_FORMAT; BUNDLE_ID; LOCATION_SERVICES_ENABLED; LOCATION_SERVICES_AUTHORIZED; AUTO_ACCEPT_ALERTS; AUTO_DISMISS_ALERTS; NATIVE_INSTRUMENTS_LIB; NATIVE_WEB_TAP; SAFARI_INITIAL_URL; SAFARI_ALLOW_POPUPS; SAFARI_IGNORE_FRAUD_WARNING; SAFARI_OPEN_LINKS_IN_BACKGROUND; KEEP_KEY_CHAINS; LOCALIZABLE_STRINGS_DIR; PROCESS_ARGUMENTS; INTER_KEY_DELAY; SHOW_IOS_LOG; SEND_KEY_STRATEGY; SCREENSHOT_WAIT_TIMEOUT; WAIT_FOR_APP_SCRIPT; WEBVIEW_CONNECT_RETRIES; APP_NAME; CUSTOM_SSL_CERT; TAP_WITH_SHORT_PRESS_DURATION; SCALE_FACTOR; WDA_LOCAL_PORT; SHOW_XCODE_LOG; IOS_INSTALL_PAUSE; XCODE_CONFIG_FILE; KEYCHAIN_PASSWORD; USE_PREBUILT_WDA; PREVENT_WDAATTACHMENTS; WEB_DRIVER_AGENT_URL; KEYCHAIN_PATH; USE_NEW_WDA; WDA_LAUNCH_TIMEOUT; WDA_CONNECTION_TIMEOUT; XCODE_ORG_ID; XCODE_SIGNING_ID; UPDATE_WDA_BUNDLEID; ENFORCE_APP_INSTALL; RESET_ON_SESSION_START_ONLY; COMMAND_TIMEOUTS; WDA_STARTUP_RETRIES; WDA_STARTUP_RETRY_INTERVAL; CONNECT_HARDWARE_KEYBOARD; MAX_TYPING_FREQUENCY; SIMPLE_ISVISIBLE_CHECK; USE_CARTHAGE_SSL; SHOULD_USE_SINGLETON_TESTMANAGER; START_IWDP; ALLOW_TOUCHID_ENROLL
java-client,io.appium.java_client.remote,MobileBrowserType,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: ANDROID; SAFARI; BROWSER; CHROMIUM; CHROME
java-client,io.appium.java_client.remote,MobileCapabilityType,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: AUTOMATION_NAME; PLATFORM_VERSION; DEVICE_NAME; NEW_COMMAND_TIMEOUT; APP; UDID; LANGUAGE; LOCALE; ORIENTATION; AUTO_WEBVIEW; NO_RESET; FULL_RESET; CLEAR_SYSTEM_FILES; EVENT_TIMINGS; ENABLE_PERFORMANCE_LOGGING; OTHER_APPS; PRINT_PAGE_SOURCE_ON_FIND_FAILURE
java-client,io.appium.java_client.remote,MobileOptions,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 46 public methods
java-client,io.appium.java_client.remote,MobilePlatform,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: ANDROID; IOS; FIREFOX_OS; WINDOWS; TVOS; MAC
java-client,io.appium.java_client.remote,SupportsContextSwitching,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote,SupportsLocation,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote,SupportsRotation,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote,YouiEngineCapabilityType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote,MobileOptionsTest,Feature Envy,The tool detected a instance of this smell because acceptsExistingCapabilities is more interested in members of the type: MobileOptions
java-client,io.appium.java_client.remote,MobileOptionsTest,Feature Envy,The tool detected a instance of this smell because acceptsMobileCapabilities is more interested in members of the type: MobileOptions
java-client,io.appium.java_client.remote,MobileOptionsTest,Feature Envy,The tool detected a instance of this smell because acceptsMobileBooleanCapabilityDefaults is more interested in members of the type: MobileOptions
java-client,io.appium.java_client.remote,MobileOptionsTest,Feature Envy,The tool detected a instance of this smell because setsMobileBooleanCapabilities is more interested in members of the type: MobileOptions
java-client,io.appium.java_client.remote.options,BaseOptions,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CanSetCapability; SupportsAutomationNameOption; SupportsEventTimingsOption; SupportsPrintPageSourceOnFindFailureOption; SupportsNoResetOption; SupportsFullResetOption; SupportsNewCommandTimeoutOption; SupportsBrowserNameOption; SupportsPlatformVersionOption
java-client,io.appium.java_client.remote.options,BaseOptions,Multipath Hierarchy,The tool detected the smell in this class because the class inherits another class directly as well as indirectly. The redundant inherited supertype is: CanSetCapability
java-client,io.appium.java_client.remote.options,CanSetCapability,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: BaseOptions; SupportsAcceptInsecureCertsOption; SupportsAppOption; SupportsAutomationNameOption; SupportsAutoWebViewOption; SupportsBrowserNameOption; SupportsBrowserVersionOption; SupportsClearSystemFilesOption; SupportsDeviceNameOption; SupportsEnablePerformanceLoggingOption; SupportsEnforceAppInstallOption; SupportsEventTimingsOption; SupportsFullResetOption; SupportsIsHeadlessOption; SupportsLanguageOption; SupportsLocaleOption; SupportsNewCommandTimeoutOption; SupportsNoResetOption; SupportsOrientationOption; SupportsOtherAppsOption; SupportsPageLoadStrategyOption; SupportsPlatformVersionOption; SupportsPostrunOption; SupportsPrerunOption; SupportsPrintPageSourceOnFindFailureOption; SupportsProxyOption; SupportsSetWindowRectOption; SupportsSkipLogCaptureOption; SupportsUdidOption; SupportsUnhandledPromptBehaviorOption
java-client,io.appium.java_client.remote.options,SupportsAcceptInsecureCertsOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsAppOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsAutoWebViewOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsBrowserVersionOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsClearSystemFilesOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsDeviceNameOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsEnablePerformanceLoggingOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsEnforceAppInstallOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsIsHeadlessOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsLanguageOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsLocaleOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsOrientationOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsOtherAppsOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsPageLoadStrategyOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsPostrunOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsPrerunOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsProxyOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsSetWindowRectOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsSkipLogCaptureOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsUdidOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SupportsUnhandledPromptBehaviorOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SystemScript,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.remote.options,SystemScript,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseMapOptionData
java-client,io.appium.java_client.remote.options,UnhandledPromptBehavior,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
java-client,io.appium.java_client.remote.options,W3CCapabilityKeys,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; ACCEPTED_W3C_PATTERNS
java-client,io.appium.java_client.safari.options,SafariOptions,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SupportsSafariPlatformVersionOption; SupportsSafariPlatformBuildVersionOption; SupportsSafariUseSimulatorOption; SupportsSafariDeviceTypeOption; SupportsSafariDeviceNameOption; SupportsSafariDeviceUdidOption; SupportsSafariAutomaticInspectionOption; SupportsSafariAutomaticProfilingOption; SupportsWebkitWebrtcOption
java-client,io.appium.java_client.safari,SafariDriver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.screenrecording,BaseStopScreenRecordingOptions,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseScreenRecordingOptions
java-client,io.appium.java_client.screenrecording,CanRecordScreen,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.screenrecording,ScreenRecordingUploadOptions.RequestMethod,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
java-client,io.appium.java_client.screenrecording,ScreenRecordingUploadOptions.RequestMethod,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.serverevents,CommandEvent,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name; startTimestamp; endTimestamp
java-client,io.appium.java_client.serverevents,CommandEvent,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.serverevents,CommandEvent,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: name; startTimestamp; endTimestamp
java-client,io.appium.java_client.serverevents,CustomEvent,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: vendor; eventName
java-client,io.appium.java_client.serverevents,ServerEvents,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: commands; events; jsonData
java-client,io.appium.java_client.serverevents,TimedEvent,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name; occurrences
java-client,io.appium.java_client.serverevents,TimedEvent,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.serverevents,TimedEvent,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: name; occurrences
java-client,io.appium.java_client.service.local,AppiumDriverLocalService,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: AppiumServiceBuilder; AppiumDriverLocalService
java-client,io.appium.java_client.service.local,AppiumServiceBuilder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: APPIUM_PATH; NODE_PATH; BROADCAST_IP4_ADDRESS; BROADCAST_IP6_ADDRESS; APPIUM_PATH_SUFFIX; DEFAULT_APPIUM_PORT; serverArguments; appiumJS; node; ipAddress; capabilities; autoQuoteCapabilitiesOnWindows; APPIUM_JS_NOT_EXIST_ERROR; NODE_JS_NOT_EXIST_ERROR; PATH_CAPABILITIES
java-client,io.appium.java_client.service.local,InvalidNodeJSInstance,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.service.local,InvalidServerInstanceException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.service.local,ServerBuilderTest,Feature Envy,The tool detected a instance of this smell because checkAbilityToAddLogMessageConsumer is more interested in members of the type: AppiumDriverLocalService
java-client,io.appium.java_client.service.local,ServerBuilderTest,Feature Envy,The tool detected a instance of this smell because checkAbilityToStartDefaultService is more interested in members of the type: AppiumDriverLocalService
java-client,io.appium.java_client.service.local,ServerBuilderTest,Feature Envy,The tool detected a instance of this smell because checkAbilityToStartServiceOnAFreePort is more interested in members of the type: AppiumDriverLocalService
java-client,io.appium.java_client.service.local,ServerBuilderTest,Feature Envy,The tool detected a instance of this smell because checkAbilityToShutDownService is more interested in members of the type: AppiumDriverLocalService
java-client,io.appium.java_client.service.local,ServerBuilderTest,Feature Envy,The tool detected a instance of this smell because checkAbilityToStartServiceWithPortUsingFlag is more interested in members of the type: AppiumDriverLocalService
java-client,io.appium.java_client.service.local,ServerBuilderTest,Feature Envy,The tool detected a instance of this smell because checkAbilityToStartServiceWithPortUsingShortFlag is more interested in members of the type: AppiumDriverLocalService
java-client,io.appium.java_client.service.local,ServerBuilderTest,Feature Envy,The tool detected a instance of this smell because checkAbilityToStartServiceUsingValidBasePathWithMultiplePathParams is more interested in members of the type: AppiumDriverLocalService
java-client,io.appium.java_client.service.local,ServerBuilderTest,Feature Envy,The tool detected a instance of this smell because checkAbilityToStartServiceUsingValidBasePathWithSinglePathParams is more interested in members of the type: AppiumDriverLocalService
java-client,io.appium.java_client.service.local,ThreadSafetyTest.Action,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
java-client,io.appium.java_client.service.local,ThreadSafetyTest.Action,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.service.local,ThreadSafetyTest.TestThread,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: action; result; throwable
java-client,io.appium.java_client.service.local,ThreadSafetyTest.TestThread,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.service.local.flags,AndroidServerFlag,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: arg
java-client,io.appium.java_client.service.local.flags,AndroidServerFlag,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.service.local.flags,GeneralServerFlag,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: arg
java-client,io.appium.java_client.service.local.flags,IOSServerFlag,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: arg
java-client,io.appium.java_client.service.local.flags,IOSServerFlag,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.touch,DummyElement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.touch,FailsWithMatcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.touch.offset,AbstractOptionCombinedWithPosition,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.windows.options,WindowsOptions,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SupportsAppArgumentsOption; SupportsAppTopLevelWindowOption; SupportsAppWorkingDirOption; SupportsCreateSessionTimeoutOption; SupportsMsWaitForAppLaunchOption; SupportsMsExperimentalWebDriverOption; SupportsSystemPortOption
java-client,io.appium.java_client.windows,WindowsDriver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.windows,WindowsStartScreenRecordingOptions,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.windows,WindowsStopScreenRecordingOptions,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.events,EventsFiringTest,Feature Envy,The tool detected a instance of this smell because checkBasicEventsFiring is more interested in members of the type: CustomListener
java-client,io.appium.java_client.events.stubs,EmptyWebDriver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.events.stubs,EmptyWebDriver,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
java-client,io.appium.java_client.events.stubs,EmptyWebDriver.StubNavigation,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
java-client,io.appium.java_client.events.stubs,EmptyWebDriver.StubNavigation,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.events.stubs,EmptyWebDriver.StubOptions,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
java-client,io.appium.java_client.events.stubs,EmptyWebDriver.StubOptions,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.events.stubs,EmptyWebDriver.StubTargetLocator,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: driver
java-client,io.appium.java_client.events.stubs,EmptyWebDriver.StubTargetLocator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.events.stubs,StubAlert,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.events.stubs,StubWindow,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.pagefactory_tests,AndroidPageObjectTest,Multifaceted Abstraction,The tool detected the smell in this class because the cohesion among the methods of this class is low. LCOM of this class is: 1.0
java-client,io.appium.java_client.pagefactory_tests,AndroidPageObjectTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 37 public methods
java-client,io.appium.java_client.pagefactory_tests,XCUITModeTest,Multifaceted Abstraction,The tool detected the smell in this class because the cohesion among the methods of this class is low. LCOM of this class is: 0.8333333333333334
java-client,io.appium.java_client.pagefactory_tests.widget.tests,AbstractStubWebDriver,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 31 public methods
java-client,io.appium.java_client.pagefactory_tests.widget.tests,AbstractStubWebDriver.StubAndroidDriver,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
java-client,io.appium.java_client.pagefactory_tests.widget.tests,AbstractStubWebDriver.StubAndroidDriver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.pagefactory_tests.widget.tests,AbstractStubWebDriver.StubIOSXCUITDriver,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
java-client,io.appium.java_client.pagefactory_tests.widget.tests,AbstractStubWebDriver.StubIOSXCUITDriver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.pagefactory_tests.widget.tests,AbstractStubWebDriver.StubWindowsDriver,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
java-client,io.appium.java_client.pagefactory_tests.widget.tests,AbstractStubWebDriver.StubWindowsDriver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
java-client,io.appium.java_client.pagefactory_tests.widget.tests,AbstractStubWebDriver.StubBrowserDriver,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
java-client,io.appium.java_client.pagefactory_tests.widget.tests,AbstractStubWebDriver.StubBrowserDriver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
