Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
java-client,io.appium.java_client.android.options.context,SupportsEnsureWebviewsHavePagesOption,ensureWebviewsHavePages,3,1,0,31,0,,
java-client,io.appium.java_client.android.options.context,SupportsEnsureWebviewsHavePagesOption,setEnsureWebviewsHavePages,3,1,1,40,0,,
java-client,io.appium.java_client.android.options.context,SupportsEnsureWebviewsHavePagesOption,doesEnsureWebviewsHavePages,3,1,0,52,0,,
java-client,io.appium.java_client.android.options.context,SupportsExtractChromeAndroidPackageFromContextNameOption,extractChromeAndroidPackageFromContextName,3,1,0,32,0,,
java-client,io.appium.java_client.android.options.context,SupportsExtractChromeAndroidPackageFromContextNameOption,setExtractChromeAndroidPackageFromContextName,3,1,1,42,0,,
java-client,io.appium.java_client.android.options.context,SupportsExtractChromeAndroidPackageFromContextNameOption,doesExtractChromeAndroidPackageFromContextName,3,1,0,54,0,,
java-client,io.appium.java_client.android.options.context,SupportsNativeWebScreenshotOption,nativeWebScreenshot,3,1,0,31,0,,
java-client,io.appium.java_client.android.options.context,SupportsNativeWebScreenshotOption,setNativeWebScreenshot,3,1,1,41,0,,
java-client,io.appium.java_client.android.options.context,SupportsNativeWebScreenshotOption,doesNativeWebScreenshot,3,1,0,53,0,,
java-client,io.appium.java_client.android.options.context,SupportsRecreateChromeDriverSessionsOption,recreateChromeDriverSessions,3,1,0,31,0,,
java-client,io.appium.java_client.android.options.context,SupportsRecreateChromeDriverSessionsOption,setRecreateChromeDriverSessions,3,1,1,41,0,,
java-client,io.appium.java_client.android.options.context,SupportsRecreateChromeDriverSessionsOption,doesRecreateChromeDriverSessions,3,1,0,53,0,,
java-client,io.appium.java_client.android.options.context,SupportsShowChromedriverLogOption,showChromedriverLog,3,1,0,31,0,,
java-client,io.appium.java_client.android.options.context,SupportsShowChromedriverLogOption,setDhowChromedriverLog,3,1,1,41,0,,
java-client,io.appium.java_client.android.options.context,SupportsShowChromedriverLogOption,doesDhowChromedriverLog,3,1,0,52,0,,
java-client,io.appium.java_client.android.options.context,SupportsWebviewDevtoolsPortOption,setWebviewDevtoolsPort,3,1,1,31,0,,
java-client,io.appium.java_client.android.options.context,SupportsWebviewDevtoolsPortOption,getWebviewDevtoolsPort,3,1,0,43,0,,
java-client,io.appium.java_client.android.options,EspressoOptions,EspressoOptions,3,1,0,195,0,io.appium.java_client.android.options.EspressoOptions,io.appium.java_client.android.options.EspressoOptions
java-client,io.appium.java_client.android.options,EspressoOptions,EspressoOptions,4,1,1,199,0,io.appium.java_client.android.options.EspressoOptions,io.appium.java_client.android.options.EspressoOptions
java-client,io.appium.java_client.android.options,EspressoOptions,EspressoOptions,4,1,1,204,0,io.appium.java_client.android.options.EspressoOptions,io.appium.java_client.android.options.EspressoOptions
java-client,io.appium.java_client.android.options,EspressoOptions,setCommonOptions,4,1,0,209,0,,
java-client,io.appium.java_client.android.options,UiAutomator2Options,UiAutomator2Options,3,1,0,207,0,io.appium.java_client.android.options.UiAutomator2Options,io.appium.java_client.android.options.UiAutomator2Options
java-client,io.appium.java_client.android.options,UiAutomator2Options,UiAutomator2Options,4,1,1,211,0,io.appium.java_client.android.options.UiAutomator2Options,io.appium.java_client.android.options.UiAutomator2Options
java-client,io.appium.java_client.android.options,UiAutomator2Options,UiAutomator2Options,4,1,1,216,0,io.appium.java_client.android.options.UiAutomator2Options,io.appium.java_client.android.options.UiAutomator2Options
java-client,io.appium.java_client.android.options,UiAutomator2Options,setCommonOptions,4,1,0,221,0,,
java-client,io.appium.java_client.android.options.localization,AppLocale,AppLocale,3,1,0,25,0,,
java-client,io.appium.java_client.android.options.localization,AppLocale,AppLocale,3,1,1,29,0,,
java-client,io.appium.java_client.android.options.localization,AppLocale,withLanguage,3,1,1,33,0,,
java-client,io.appium.java_client.android.options.localization,AppLocale,getLanguage,3,1,0,45,0,,
java-client,io.appium.java_client.android.options.localization,AppLocale,withCountry,3,1,1,54,0,,
java-client,io.appium.java_client.android.options.localization,AppLocale,getCountry,3,1,0,64,0,,
java-client,io.appium.java_client.android.options.localization,AppLocale,withVariant,3,1,1,73,0,,
java-client,io.appium.java_client.android.options.localization,AppLocale,getVariant,3,1,0,83,0,,
java-client,io.appium.java_client.android.options.localization,SupportsAppLocaleOption,setAppLocale,3,1,1,30,0,,
java-client,io.appium.java_client.android.options.localization,SupportsAppLocaleOption,getAppLocale,3,1,0,46,0,,
java-client,io.appium.java_client.android.options.localization,SupportsLocaleScriptOption,setLocaleScript,3,1,1,29,0,,
java-client,io.appium.java_client.android.options.localization,SupportsLocaleScriptOption,getLocaleScript,3,1,0,41,0,,
java-client,io.appium.java_client.android.options.locking,SupportsSkipUnlockOption,skipUnlock,3,1,0,31,0,,
java-client,io.appium.java_client.android.options.locking,SupportsSkipUnlockOption,setSkipUnlock,3,1,1,40,0,,
java-client,io.appium.java_client.android.options.locking,SupportsSkipUnlockOption,doesSkipUnlock,3,1,0,54,0,,
java-client,io.appium.java_client.android.options.locking,SupportsUnlockKeyOption,setUnlockKey,3,1,1,29,0,,
java-client,io.appium.java_client.android.options.locking,SupportsUnlockKeyOption,getUnlockKey,3,1,0,41,0,,
java-client,io.appium.java_client.android.options.locking,SupportsUnlockStrategyOption,setUnlockStrategy,3,1,1,29,0,,
java-client,io.appium.java_client.android.options.locking,SupportsUnlockStrategyOption,getUnlockStrategy,3,1,0,41,0,,
java-client,io.appium.java_client.android.options.locking,SupportsUnlockSuccessTimeoutOption,setUnlockSuccessTimeout,3,1,1,32,0,,
java-client,io.appium.java_client.android.options.locking,SupportsUnlockSuccessTimeoutOption,getUnlockSuccessTimeout,3,1,0,43,0,,
java-client,io.appium.java_client.android.options.locking,SupportsUnlockTypeOption,setUnlockType,3,1,1,29,0,,
java-client,io.appium.java_client.android.options.locking,SupportsUnlockTypeOption,getUnlockType,3,1,0,41,0,,
java-client,io.appium.java_client.android.options.mjpeg,SupportsMjpegScreenshotUrlOption,setMjpegScreenshotUrl,3,1,1,31,0,,
java-client,io.appium.java_client.android.options.mjpeg,SupportsMjpegScreenshotUrlOption,setMjpegScreenshotUrl,3,1,1,43,0,,
java-client,io.appium.java_client.android.options.mjpeg,SupportsMjpegScreenshotUrlOption,getMjpegScreenshotUrl,3,1,0,55,0,,
java-client,io.appium.java_client.android.options.mjpeg,SupportsMjpegServerPortOption,setMjpegServerPort,3,1,1,31,0,,
java-client,io.appium.java_client.android.options.mjpeg,SupportsMjpegServerPortOption,getMjpegServerPort,3,1,0,44,0,,
java-client,io.appium.java_client.android.options.other,SupportsDisableSuppressAccessibilityServiceOption,disableSuppressAccessibilityService,3,1,0,31,0,,
java-client,io.appium.java_client.android.options.other,SupportsDisableSuppressAccessibilityServiceOption,setDisableSuppressAccessibilityService,3,1,1,41,0,,
java-client,io.appium.java_client.android.options.other,SupportsDisableSuppressAccessibilityServiceOption,doesDisableSuppressAccessibilityService,3,1,0,53,0,,
java-client,io.appium.java_client.android.options.other,SupportsUserProfileOption,setUserProfile,3,1,1,31,0,,
java-client,io.appium.java_client.android.options.other,SupportsUserProfileOption,getUserProfile,3,1,0,45,0,,
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,EspressoBuildConfig,3,1,0,33,0,,
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,EspressoBuildConfig,3,1,1,37,0,,
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,assignToolsVersionsField,9,2,2,41,0,,
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,getToolsVersionsFieldValue,4,1,1,51,0,,
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,withGradleVersion,3,1,1,57,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,getGradleVersion,3,1,0,68,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,withAndroidGradlePluginVersion,3,1,1,77,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,getAndroidGradlePluginVersion,3,1,0,88,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,withBuildToolsVersion,3,1,1,97,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,getBuildToolsVersion,3,1,0,108,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,withCompileSdkVersion,3,1,1,117,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,getCompileSdkVersion,3,1,0,128,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,withComposeVersion,3,1,1,137,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,getComposeVersion,3,1,0,148,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,withSourceCompatibility,3,1,1,157,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,getSourceCompatibility,3,1,0,167,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,withJvmTarget,3,1,1,176,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,getJvmTarget,3,1,0,186,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,withTargetCompatibility,3,1,1,195,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,getTargetCompatibility,3,1,0,205,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,withMinSdk,3,1,1,214,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,getMinSdkVersion,4,1,0,225,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,withTargetSdk,3,1,1,235,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,getTargetSdkVersion,4,1,0,246,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,withKotlinVersion,3,1,1,256,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,getKotlinVersion,3,1,0,267,0,io.appium.java_client.android.options.server.EspressoBuildConfig,io.appium.java_client.android.options.server.EspressoBuildConfig
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,withAdditionalAppDependencies,3,1,1,276,0,,
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,getAdditionalAppDependencies,3,1,0,288,0,,
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,withAdditionalAndroidTestDependencies,3,1,1,297,0,,
java-client,io.appium.java_client.android.options.server,EspressoBuildConfig,getAdditionalAndroidTestDependencies,3,1,0,309,0,,
java-client,io.appium.java_client.android.options.server,SupportsDisableWindowAnimationOption,disableWindowAnimation,3,1,0,31,0,,
java-client,io.appium.java_client.android.options.server,SupportsDisableWindowAnimationOption,setDisableWindowAnimation,3,1,1,40,0,,
java-client,io.appium.java_client.android.options.server,SupportsDisableWindowAnimationOption,doesDisableWindowAnimation,3,1,0,51,0,,
java-client,io.appium.java_client.android.options.server,SupportsEspressoBuildConfigOption,setEspressoBuildConfig,3,1,1,30,0,,
java-client,io.appium.java_client.android.options.server,SupportsEspressoBuildConfigOption,setEspressoBuildConfig,3,1,1,43,0,,
java-client,io.appium.java_client.android.options.server,SupportsEspressoBuildConfigOption,getEspressoBuildConfig,3,1,0,56,0,,
java-client,io.appium.java_client.android.options.server,SupportsEspressoServerLaunchTimeoutOption,setUiautomator2ServerInstallTimeout,3,1,1,32,0,,
java-client,io.appium.java_client.android.options.server,SupportsEspressoServerLaunchTimeoutOption,getUiautomator2ServerInstallTimeout,3,1,0,43,0,,
java-client,io.appium.java_client.android.options.server,SupportsForceEspressoRebuildOption,forceEspressoRebuild,3,1,0,31,0,,
java-client,io.appium.java_client.android.options.server,SupportsForceEspressoRebuildOption,setForceEspressoRebuild,3,1,1,40,0,,
java-client,io.appium.java_client.android.options.server,SupportsForceEspressoRebuildOption,doesForceEspressoRebuild,3,1,0,53,0,,
java-client,io.appium.java_client.android.options.server,SupportsShowGradleLogOption,showGradleLog,3,1,0,31,0,,
java-client,io.appium.java_client.android.options.server,SupportsShowGradleLogOption,setShowGradleLog,3,1,1,40,0,,
java-client,io.appium.java_client.android.options.server,SupportsShowGradleLogOption,doesShowGradleLog,3,1,0,51,0,,
java-client,io.appium.java_client.android.options.server,SupportsSkipDeviceInitializationOption,skipDeviceInitialization,3,1,0,31,0,,
java-client,io.appium.java_client.android.options.server,SupportsSkipDeviceInitializationOption,setSkipDeviceInitialization,3,1,1,40,0,,
java-client,io.appium.java_client.android.options.server,SupportsSkipDeviceInitializationOption,doesSkipDeviceInitialization,3,1,0,52,0,,
java-client,io.appium.java_client.android.options.server,SupportsSkipServerInstallationOption,skipServerInstallation,3,1,0,31,0,,
java-client,io.appium.java_client.android.options.server,SupportsSkipServerInstallationOption,setSkipServerInstallation,3,1,1,45,0,,
java-client,io.appium.java_client.android.options.server,SupportsSkipServerInstallationOption,doesSkipServerInstallation,3,1,0,60,0,,
java-client,io.appium.java_client.android.options.server,SupportsSystemPortOption,setSystemPort,3,1,1,31,0,,
java-client,io.appium.java_client.android.options.server,SupportsSystemPortOption,getSystemPort,3,1,0,45,0,,
java-client,io.appium.java_client.android.options.server,SupportsUiautomator2ServerInstallTimeoutOption,setUiautomator2ServerInstallTimeout,3,1,1,32,0,,
java-client,io.appium.java_client.android.options.server,SupportsUiautomator2ServerInstallTimeoutOption,getUiautomator2ServerInstallTimeout,3,1,0,43,0,,
java-client,io.appium.java_client.android.options.server,SupportsUiautomator2ServerLaunchTimeoutOption,setUiautomator2ServerLaunchTimeout,3,1,1,32,0,,
java-client,io.appium.java_client.android.options.server,SupportsUiautomator2ServerLaunchTimeoutOption,getUiautomator2ServerLaunchTimeout,3,1,0,43,0,,
java-client,io.appium.java_client.android.options.server,SupportsUiautomator2ServerReadTimeoutOption,setUiautomator2ServerReadTimeout,3,1,1,32,0,,
java-client,io.appium.java_client.android.options.server,SupportsUiautomator2ServerReadTimeoutOption,getUiautomator2ServerReadTimeout,3,1,0,45,0,,
java-client,io.appium.java_client.android.options.signing,SupportsKeystoreOptions,setKeystoreConfig,3,1,1,35,0,,
java-client,io.appium.java_client.android.options.signing,SupportsKeystoreOptions,doesUseKeystore,3,1,0,49,0,,
java-client,io.appium.java_client.android.options.signing,SupportsKeystoreOptions,getKeystoreConfig,6,2,0,58,0,io.appium.java_client.android.options.signing.SupportsKeystoreOptions,io.appium.java_client.android.options.signing.SupportsKeystoreOptions
java-client,io.appium.java_client.android.options.signing,SupportsNoSignOption,noSign,3,1,0,31,0,,
java-client,io.appium.java_client.android.options.signing,SupportsNoSignOption,setNoSign,3,1,1,40,0,,
java-client,io.appium.java_client.android.options.signing,SupportsNoSignOption,doesNoSign,3,1,0,55,0,,
java-client,io.appium.java_client,AppiumBy,AppiumBy,5,1,3,34,0,,
java-client,io.appium.java_client,AppiumBy,findElements,3,1,1,40,0,,
java-client,io.appium.java_client,AppiumBy,findElement,3,1,1,44,0,,
java-client,io.appium.java_client,AppiumBy,toString,3,1,0,48,0,,
java-client,io.appium.java_client,AppiumBy,accessibilityId,3,1,1,52,0,,
java-client,io.appium.java_client,AppiumBy,androidDataMatcher,3,1,1,65,0,,
java-client,io.appium.java_client,AppiumBy,androidUIAutomator,3,1,1,76,0,,
java-client,io.appium.java_client,AppiumBy,androidViewMatcher,3,1,1,85,0,,
java-client,io.appium.java_client,AppiumBy,androidViewTag,3,1,1,96,0,,
java-client,io.appium.java_client,AppiumBy,className,3,1,1,106,0,,
java-client,io.appium.java_client,AppiumBy,id,3,1,1,116,0,,
java-client,io.appium.java_client,AppiumBy,name,3,1,1,126,0,,
java-client,io.appium.java_client,AppiumBy,custom,3,1,1,136,0,,
java-client,io.appium.java_client,AppiumBy,image,3,1,1,148,0,,
java-client,io.appium.java_client,AppiumBy,iOSClassChain,3,1,1,165,0,,
java-client,io.appium.java_client,AppiumBy,iOSNsPredicateString,3,1,1,176,0,,
java-client,io.appium.java_client,AppiumClientConfig,AppiumClientConfig,4,1,7,42,0,,
java-client,io.appium.java_client,AppiumClientConfig,defaultConfig,3,1,0,67,0,,
java-client,io.appium.java_client,AppiumClientConfig,fromClientConfig,3,1,1,82,0,,
java-client,io.appium.java_client,AppiumClientConfig,buildAppiumClientConfig,3,1,2,98,0,,
java-client,io.appium.java_client,AppiumClientConfig,baseUri,4,1,1,109,0,io.appium.java_client.AppiumClientConfig,io.appium.java_client.AppiumClientConfig
java-client,io.appium.java_client,AppiumClientConfig,baseUrl,8,1,1,115,0,io.appium.java_client.AppiumClientConfig,io.appium.java_client.AppiumClientConfig
java-client,io.appium.java_client,AppiumClientConfig,connectionTimeout,4,1,1,124,0,io.appium.java_client.AppiumClientConfig,io.appium.java_client.AppiumClientConfig
java-client,io.appium.java_client,AppiumClientConfig,readTimeout,4,1,1,130,0,io.appium.java_client.AppiumClientConfig,io.appium.java_client.AppiumClientConfig
java-client,io.appium.java_client,AppiumClientConfig,withFilter,4,1,1,136,0,io.appium.java_client.AppiumClientConfig,io.appium.java_client.AppiumClientConfig
java-client,io.appium.java_client,AppiumClientConfig,withRetries,4,1,0,142,0,io.appium.java_client.AppiumClientConfig,io.appium.java_client.AppiumClientConfig
java-client,io.appium.java_client,AppiumClientConfig,proxy,4,1,1,149,0,io.appium.java_client.AppiumClientConfig,io.appium.java_client.AppiumClientConfig
java-client,io.appium.java_client,AppiumClientConfig,authenticateAs,4,1,1,155,0,io.appium.java_client.AppiumClientConfig,io.appium.java_client.AppiumClientConfig
java-client,io.appium.java_client,AppiumClientConfig,directConnect,3,1,1,161,0,io.appium.java_client.AppiumClientConfig,io.appium.java_client.AppiumClientConfig
java-client,io.appium.java_client,AppiumClientConfig,isDirectConnectEnabled,3,1,0,182,0,,
java-client,io.appium.java_client,AppiumCommandInfo,AppiumCommandInfo,5,1,2,28,0,,
java-client,io.appium.java_client,AppiumDriver,AppiumDriver,7,1,2,80,0,,
java-client,io.appium.java_client,AppiumDriver,AppiumDriver,3,1,2,96,0,,
java-client,io.appium.java_client,AppiumDriver,AppiumDriver,3,1,2,100,0,,
java-client,io.appium.java_client,AppiumDriver,AppiumDriver,3,1,3,105,0,,
java-client,io.appium.java_client,AppiumDriver,AppiumDriver,3,1,2,111,0,,
java-client,io.appium.java_client,AppiumDriver,AppiumDriver,3,1,3,116,0,,
java-client,io.appium.java_client,AppiumDriver,AppiumDriver,3,1,2,122,0,,
java-client,io.appium.java_client,AppiumDriver,AppiumDriver,3,1,3,126,0,,
java-client,io.appium.java_client,AppiumDriver,AppiumDriver,3,1,2,131,0,,
java-client,io.appium.java_client,AppiumDriver,AppiumDriver,3,1,1,136,0,,
java-client,io.appium.java_client,AppiumDriver,AppiumDriver,14,1,3,140,0,,
java-client,io.appium.java_client,AppiumDriver,ensurePlatformName,3,1,2,176,0,,
java-client,io.appium.java_client,AppiumDriver,ensureAutomationName,8,2,2,191,0,,
java-client,io.appium.java_client,AppiumDriver,ensurePlatformAndAutomationNames,4,1,3,211,0,io.appium.java_client.AppiumDriver,io.appium.java_client.AppiumDriver
java-client,io.appium.java_client,AppiumDriver,getExecuteMethod,3,1,0,227,0,,
java-client,io.appium.java_client,AppiumDriver,getStatus,3,1,0,232,0,io.appium.java_client.AppiumDriver,io.appium.java_client.AppiumDriver
java-client,io.appium.java_client,AppiumDriver,addCommand,0,4,3,242,0,,
java-client,io.appium.java_client,AppiumDriver,getRemoteAddress,3,1,0,268,0,,
java-client,io.appium.java_client,AppiumDriver,startSession,21,5,1,272,0,io.appium.java_client.AppiumDriver,io.appium.java_client.AppiumDriver
java-client,io.appium.java_client,AppiumDriver,execute,3,1,2,306,0,,
java-client,io.appium.java_client,AppiumDriver,execute,3,1,1,311,0,,
java-client,io.appium.java_client,AppiumDriver,getScreenshotAs,12,1,1,316,0,,
java-client,io.appium.java_client,AppiumDriver,convertFromBase64Png,4,1,1,323,0,,
java-client,io.appium.java_client,AppiumDriver,convertFromPngBytes,3,1,1,329,0,,
java-client,io.appium.java_client,AppiumDriver,assertExtensionExists,6,2,1,336,0,,
java-client,io.appium.java_client,AppiumDriver,markExtensionAbsence,4,1,1,344,0,,
java-client,io.appium.java_client,AppiumExecutionMethod,AppiumExecutionMethod,3,1,1,28,0,,
java-client,io.appium.java_client,AppiumExecutionMethod,execute,10,2,2,32,0,,
java-client,io.appium.java_client,AppiumFluentWait,AppiumFluentWait,3,1,1,81,0,,
java-client,io.appium.java_client,AppiumFluentWait,AppiumFluentWait,3,1,3,90,0,,
java-client,io.appium.java_client,AppiumFluentWait,getPrivateFieldValue,3,1,2,101,0,,
java-client,io.appium.java_client,AppiumFluentWait,getPrivateFieldValue,3,1,1,105,0,,
java-client,io.appium.java_client,AppiumFluentWait,getClock,3,1,0,109,0,,
java-client,io.appium.java_client,AppiumFluentWait,getTimeout,3,1,0,113,0,,
java-client,io.appium.java_client,AppiumFluentWait,getInterval,3,1,0,117,0,,
java-client,io.appium.java_client,AppiumFluentWait,getSleeper,3,1,0,121,0,,
java-client,io.appium.java_client,AppiumFluentWait,getIgnoredExceptions,3,1,0,125,0,,
java-client,io.appium.java_client,AppiumFluentWait,getMessageSupplier,3,1,0,130,0,,
java-client,io.appium.java_client,AppiumFluentWait,getInput,3,1,0,135,0,io.appium.java_client.AppiumFluentWait,io.appium.java_client.AppiumFluentWait
java-client,io.appium.java_client,AppiumFluentWait,withPollingStrategy,4,1,1,140,0,,
java-client,io.appium.java_client,AppiumFluentWait,until,36,5,1,185,0,io.appium.java_client.AppiumFluentWait,io.appium.java_client.AppiumFluentWait
java-client,io.appium.java_client,AppiumFluentWait,propagateIfNotIgnored,9,3,1,251,0,io.appium.java_client.AppiumFluentWait,io.appium.java_client.AppiumFluentWait
java-client,io.appium.java_client,AppiumUserAgentFilter,buildUserAgentHeaderValue,3,1,1,45,0,,
java-client,io.appium.java_client,AppiumUserAgentFilter,containsAppiumName,3,1,1,50,0,,
java-client,io.appium.java_client,AppiumUserAgentFilter,buildUserAgent,9,3,1,63,0,io.appium.java_client.AppiumUserAgentFilter,io.appium.java_client.AppiumUserAgentFilter
java-client,io.appium.java_client,AppiumUserAgentFilter,apply,7,1,1,83,0,,
java-client,io.appium.java_client,CanRememberExtensionPresence,assertExtensionExists,0,1,1,6,0,,
java-client,io.appium.java_client,CanRememberExtensionPresence,markExtensionAbsence,0,1,1,17,0,,
java-client,io.appium.java_client,CommandExecutionHelper,execute,3,1,2,31,0,io.appium.java_client.CommandExecutionHelper,io.appium.java_client.CommandExecutionHelper
java-client,io.appium.java_client,CommandExecutionHelper,execute,3,1,2,38,0,io.appium.java_client.CommandExecutionHelper,io.appium.java_client.CommandExecutionHelper
java-client,io.appium.java_client,CommandExecutionHelper,handleResponse,3,1,1,43,0,,
java-client,io.appium.java_client,CommandExecutionHelper,executeScript,3,1,2,49,0,,
java-client,io.appium.java_client,CommandExecutionHelper,executeScript,3,1,3,54,0,,
java-client,io.appium.java_client,ComparesImages,matchImagesFeatures,3,1,2,38,0,io.appium.java_client.ComparesImages,io.appium.java_client.ComparesImages
java-client,io.appium.java_client,ComparesImages,matchImagesFeatures,4,1,3,51,0,,
java-client,io.appium.java_client,ComparesImages,matchImagesFeatures,3,1,2,69,0,,
java-client,io.appium.java_client,ComparesImages,matchImagesFeatures,3,1,3,83,0,io.appium.java_client.ComparesImages,io.appium.java_client.ComparesImages
java-client,io.appium.java_client,ComparesImages,findImageOccurrence,3,1,2,100,0,io.appium.java_client.ComparesImages,io.appium.java_client.ComparesImages
java-client,io.appium.java_client,ComparesImages,findImageOccurrence,4,1,3,114,0,,
java-client,io.appium.java_client,ComparesImages,findImageOccurrence,3,1,2,133,0,,
java-client,io.appium.java_client,ComparesImages,findImageOccurrence,3,1,3,148,0,io.appium.java_client.ComparesImages,io.appium.java_client.ComparesImages
java-client,io.appium.java_client,ComparesImages,getImagesSimilarity,3,1,2,167,0,io.appium.java_client.ComparesImages,io.appium.java_client.ComparesImages
java-client,io.appium.java_client,ComparesImages,getImagesSimilarity,4,1,3,181,0,,
java-client,io.appium.java_client,ComparesImages,getImagesSimilarity,3,1,2,200,0,,
java-client,io.appium.java_client,ComparesImages,getImagesSimilarity,3,1,3,215,0,io.appium.java_client.ComparesImages,io.appium.java_client.ComparesImages
java-client,io.appium.java_client,ErrorCodesMobile,getExceptionType,0,2,1,39,0,,
java-client,io.appium.java_client,ErrorCodesMobile,getExceptionType,8,3,1,55,0,io.appium.java_client.ErrorCodesMobile,io.appium.java_client.ErrorCodesMobile
java-client,io.appium.java_client,ErrorCodesMobile,toStatusCode,8,2,1,72,0,,
java-client,io.appium.java_client,ExecuteCDPCommand,executeCdpCommand,7,1,2,32,0,,
java-client,io.appium.java_client,ExecuteCDPCommand,executeCdpCommand,3,1,1,50,0,io.appium.java_client.ExecuteCDPCommand,io.appium.java_client.ExecuteCDPCommand
java-client,io.appium.java_client,ExecutesDriverScript,executeDriverScript,10,2,2,32,0,,
java-client,io.appium.java_client,ExecutesDriverScript,executeDriverScript,3,1,1,60,0,io.appium.java_client.ExecutesDriverScript,io.appium.java_client.ExecutesDriverScript
java-client,io.appium.java_client,ExecutesMethod,execute,0,1,2,24,0,,
java-client,io.appium.java_client,ExecutesMethod,execute,0,1,1,33,0,,
java-client,io.appium.java_client,HasAppStrings,getAppStringMap,9,1,0,29,0,,
java-client,io.appium.java_client,HasAppStrings,getAppStringMap,9,1,1,45,0,,
java-client,io.appium.java_client,HasAppStrings,getAppStringMap,11,1,2,67,0,,
java-client,io.appium.java_client,HasBrowserCheck,isBrowser,19,3,0,14,0,,
java-client,io.appium.java_client,HasDeviceTime,getDeviceTime,3,1,1,23,0,,
java-client,io.appium.java_client,HasDeviceTime,getDeviceTime,3,1,0,39,0,,
java-client,io.appium.java_client,HasOnScreenKeyboard,isKeyboardShown,9,1,0,10,0,,
